payment_id,customer_id,amount,currency,payment_method,failure_reason,attempt_number,previous_successes,previous_failures,customer_avg_amount,transaction_time,hour,day_of_week,recovered,recovery_amount
pay_demo_000195,cust_0869,36844.7,INR,upi,authentication_failed,1,6,4,10088.96,2026-03-11T08:29:02.090903,8,2,1,33400.59
pay_demo_000196,cust_0980,8824.48,INR,debit_card,network_error,1,20,5,8298.68,2026-04-26T17:47:02.090920,17,6,1,7870.12
pay_demo_000197,cust_0306,11398.38,INR,debit_card,upi_failure,2,15,2,14654.2,2026-04-06T00:45:02.090937,0,0,1,10180.67
pay_demo_000198,cust_0588,33895.79,INR,netbanking,card_declined,2,4,2,1740.96,2026-08-07T12:03:02.090955,12,4,1,31060.62
pay_demo_000199,cust_0263,37417.46,INR,credit_card,insufficient_funds,2,8,4,21037.05,2026-07-23T20:23:02.090974,20,3,0,0.0
pay_demo_000200,cust_0759,29424.16,INR,credit_card,bank_timeout,1,16,1,19319.36,2026-08-14T20:36:02.090990,20,4,1,26468.33
pay_demo_000201,cust_0484,5207.14,INR,credit_card,bank_timeout,3,5,3,19760.34,2026-04-28T08:21:02.091006,8,1,1,4581.86
pay_demo_000202,cust_0988,14504.8,INR,debit_card,authentication_failed,1,2,5,17436.93,2026-04-13T00:16:02.091024,0,0,0,0.0
pay_demo_000203,cust_0871,46846.14,INR,credit_card,card_declined,2,5,0,29916.57,2026-05-18T08:51:02.091042,8,0,1,46400.69
pay_demo_000204,cust_0986,43640.08,INR,debit_card,bank_timeout,1,18,4,3665.37,2026-06-03T14:33:02.091060,14,2,0,0.0
pay_demo_000205,cust_0657,27256.36,INR,netbanking,insufficient_funds,2,14,2,6187.94,2026-07-30T13:52:02.091076,13,3,0,0.0
pay_demo_000206,cust_0749,23053.94,INR,debit_card,authentication_failed,1,10,2,17249.55,2026-07-09T18:23:02.091092,18,3,0,0.0
pay_demo_000207,cust_0877,32008.54,INR,netbanking,card_declined,1,2,3,20243.05,2026-07-11T19:32:02.091108,19,5,0,0.0
pay_demo_000208,cust_0332,46804.1,INR,upi,upi_failure,1,14,2,28644.03,2026-06-11T05:16:02.091124,5,3,1,43805.44
pay_demo_000209,cust_0268,32753.43,INR,credit_card,bank_timeout,1,14,2,5211.65,2026-03-05T07:03:02.091142,7,3,1,32238.15
pay_demo_000210,cust_0721,38538.08,INR,upi,authentication_failed,2,9,2,18631.45,2026-07-02T19:32:02.091159,19,3,0,0.0
pay_demo_000211,cust_0157,22857.94,INR,debit_card,card_declined,2,15,4,24158.85,2026-07-03T16:19:02.091176,16,4,1,22017.02
pay_demo_000212,cust_0895,39411.06,INR,netbanking,network_error,2,2,4,3810.16,2026-04-09T07:50:02.091194,7,3,1,36885.02
pay_demo_000213,cust_0154,8393.95,INR,netbanking,bank_timeout,1,18,3,3182.78,2026-04-19T09:11:02.091216,9,6,1,7204.91
pay_demo_000214,cust_0136,25759.74,INR,netbanking,network_error,1,14,5,24304.0,2026-08-22T11:46:02.091234,11,5,1,25050.52
pay_demo_000215,cust_0764,11051.49,INR,upi,bank_timeout,1,2,4,29826.65,2026-08-10T09:00:02.091253,9,0,1,9869.68
pay_demo_000216,cust_0185,38494.81,INR,netbanking,upi_failure,3,12,3,26153.8,2026-05-23T11:57:02.091274,11,5,0,0.0
pay_demo_000217,cust_0700,48214.39,INR,credit_card,authentication_failed,2,3,1,29788.98,2026-05-19T07:54:02.091290,7,1,1,46246.22
pay_demo_000218,cust_0229,41774.12,INR,upi,upi_failure,1,17,3,16192.04,2026-06-30T16:33:02.091307,16,1,1,37677.08
pay_demo_000219,cust_0283,9586.33,INR,upi,bank_timeout,2,13,4,23098.58,2026-08-23T16:49:02.091324,16,6,1,8245.14
pay_demo_000220,cust_0609,1872.1,INR,upi,insufficient_funds,2,12,3,7413.01,2026-07-03T22:54:02.091343,22,4,0,0.0
pay_demo_000221,cust_0516,49675.48,INR,credit_card,authentication_failed,1,18,4,23289.88,2026-06-06T16:43:02.091360,16,5,0,0.0
pay_demo_000222,cust_0898,7334.37,INR,credit_card,card_declined,1,1,4,28481.35,2026-07-14T03:19:02.091376,3,1,0,0.0
pay_demo_000223,cust_0438,27881.36,INR,upi,upi_failure,2,12,4,9902.67,2026-05-13T10:53:02.091395,10,2,1,24953.35
pay_demo_000224,cust_0189,37769.92,INR,netbanking,insufficient_funds,2,9,5,4758.38,2026-05-01T22:27:02.091413,22,4,0,0.0
pay_demo_000225,cust_0423,48395.75,INR,credit_card,card_declined,1,6,2,19577.82,2026-05-04T12:57:02.091430,12,0,0,0.0
pay_demo_000226,cust_0549,36284.32,INR,credit_card,bank_timeout,1,19,4,1666.65,2026-08-09T17:11:02.091468,17,6,1,34987.32
pay_demo_000227,cust_0742,33638.24,INR,credit_card,card_declined,1,10,2,28732.08,2026-08-24T17:03:02.091521,17,0,1,29551.31
pay_demo_000228,cust_0760,6042.35,INR,netbanking,insufficient_funds,1,6,3,27496.23,2026-04-08T13:13:02.091574,13,2,0,0.0
pay_demo_000229,cust_0290,19156.95,INR,debit_card,upi_failure,1,16,3,14247.12,2026-04-29T13:04:02.091619,13,2,0,0.0
pay_demo_000230,cust_0209,18661.11,INR,netbanking,bank_timeout,1,7,5,4804.72,2026-06-22T06:03:02.091654,6,0,0,0.0
pay_demo_000231,cust_0599,29041.32,INR,netbanking,upi_failure,1,10,1,11705.27,2026-06-26T08:27:02.091730,8,4,0,0.0
pay_demo_000232,cust_0671,47184.53,INR,debit_card,upi_failure,2,15,5,19429.99,2026-04-24T09:52:02.091765,9,4,0,0.0
pay_demo_000233,cust_0751,39789.78,INR,credit_card,insufficient_funds,2,15,1,27548.53,2026-04-11T03:59:02.091804,3,5,0,0.0
pay_demo_000234,cust_0537,1884.42,INR,upi,authentication_failed,1,0,3,4556.0,2026-03-19T16:58:02.091845,16,3,1,1801.65
pay_demo_000235,cust_0010,11092.24,INR,netbanking,upi_failure,1,20,5,28050.16,2026-04-26T02:31:02.091880,2,6,0,0.0
pay_demo_000236,cust_0017,529.3,INR,netbanking,bank_timeout,1,8,4,29335.64,2026-08-23T07:10:02.091915,7,6,0,0.0
pay_demo_000237,cust_0715,33766.84,INR,credit_card,bank_timeout,2,16,1,7608.58,2026-03-22T07:46:02.091958,7,6,1,32830.9
pay_demo_000238,cust_0274,39787.83,INR,upi,upi_failure,3,14,4,7674.63,2026-03-02T16:43:02.091998,16,0,1,37902.14
pay_demo_000239,cust_0869,4214.72,INR,upi,bank_timeout,1,12,4,14542.15,2026-03-17T23:18:02.092055,23,1,1,3690.86
pay_demo_000240,cust_0512,42297.42,INR,debit_card,network_error,3,3,4,27614.99,2026-06-30T17:05:02.092097,17,1,0,0.0
pay_demo_000241,cust_0889,34675.93,INR,netbanking,upi_failure,1,2,5,27804.75,2026-04-10T05:20:02.092131,5,4,0,0.0
pay_demo_000242,cust_0034,9131.85,INR,debit_card,bank_timeout,3,18,1,22691.51,2026-05-18T21:43:02.092164,21,0,1,7984.59
pay_demo_000243,cust_0247,28421.46,INR,netbanking,authentication_failed,2,10,3,22790.47,2026-07-23T01:16:02.092208,1,3,1,24492.6
pay_demo_000244,cust_0764,48721.3,INR,upi,bank_timeout,1,2,2,18352.48,2026-03-23T04:37:02.092245,4,0,0,0.0
pay_demo_000245,cust_0993,38723.03,INR,upi,authentication_failed,1,14,3,7230.08,2026-04-08T11:35:02.092278,11,2,1,33993.43
pay_demo_000246,cust_0600,33101.46,INR,upi,network_error,1,7,5,2668.45,2026-06-20T19:38:02.092316,19,5,0,0.0
pay_demo_000247,cust_0729,39237.74,INR,credit_card,authentication_failed,1,11,0,3199.85,2026-06-10T09:39:02.092353,9,2,1,37833.11
pay_demo_000248,cust_0105,6798.85,INR,credit_card,card_declined,1,17,4,12537.3,2026-08-21T21:40:02.092396,21,4,0,0.0
pay_demo_000249,cust_0568,4834.6,INR,debit_card,card_declined,1,13,3,23485.49,2026-04-06T16:26:02.092433,16,0,0,0.0
pay_demo_000250,cust_0534,8645.23,INR,netbanking,insufficient_funds,1,9,2,15047.16,2026-08-11T18:35:02.092473,18,1,1,7706.31
pay_demo_000251,cust_0307,24314.72,INR,upi,upi_failure,1,7,5,18938.49,2026-03-28T04:50:02.092535,4,5,0,0.0
pay_demo_000252,cust_0469,5527.22,INR,debit_card,bank_timeout,2,10,4,11706.75,2026-06-04T09:41:02.092569,9,3,1,5055.15
pay_demo_000253,cust_0844,43003.52,INR,credit_card,upi_failure,1,6,3,9768.41,2026-05-18T13:44:02.092606,13,0,1,41293.32
pay_demo_000254,cust_0649,24652.16,INR,credit_card,upi_failure,1,12,2,3859.69,2026-04-05T17:25:02.092647,17,6,1,24642.05
pay_demo_000255,cust_0185,34149.29,INR,upi,authentication_failed,1,6,3,24031.72,2026-03-03T21:10:02.092685,21,1,0,0.0
pay_demo_000256,cust_0869,39823.71,INR,netbanking,authentication_failed,1,20,2,7639.62,2026-03-12T19:17:02.092719,19,3,0,0.0
pay_demo_000257,cust_0434,39496.02,INR,upi,card_declined,3,15,4,12323.75,2026-04-20T01:36:02.092753,1,0,0,0.0
pay_demo_000258,cust_0557,2030.91,INR,debit_card,authentication_failed,2,17,4,19326.32,2026-08-06T20:13:02.092795,20,3,0,0.0
pay_demo_000259,cust_0255,32948.56,INR,debit_card,insufficient_funds,1,1,4,29516.44,2026-03-07T03:37:02.092830,3,5,0,0.0
pay_demo_000260,cust_0991,37683.6,INR,netbanking,bank_timeout,1,8,1,15564.95,2026-04-17T06:25:02.092861,6,4,0,0.0
pay_demo_000261,cust_0705,28846.72,INR,netbanking,upi_failure,1,18,5,15263.74,2026-05-31T23:32:02.092887,23,6,0,0.0
pay_demo_000262,cust_0108,14912.52,INR,upi,bank_timeout,2,4,2,9700.77,2026-05-03T17:29:02.092915,17,6,1,13755.89
pay_demo_000263,cust_0488,5061.63,INR,netbanking,upi_failure,1,1,5,3895.02,2026-06-01T03:56:02.092952,3,0,1,4816.5
pay_demo_000264,cust_0169,46510.14,INR,credit_card,network_error,1,5,2,17015.54,2026-05-01T16:11:02.092981,16,4,1,42359.44
pay_demo_000265,cust_0189,9482.07,INR,netbanking,card_declined,1,19,1,13762.46,2026-05-10T12:02:02.093010,12,6,0,0.0
pay_demo_000266,cust_0722,10896.85,INR,debit_card,authentication_failed,2,2,4,3501.69,2026-04-12T18:39:02.093039,18,6,1,9795.15
pay_demo_000267,cust_0469,5874.96,INR,netbanking,network_error,3,10,4,11964.86,2026-05-19T05:55:02.093070,5,1,1,5300.32
pay_demo_000268,cust_0866,23001.46,INR,credit_card,authentication_failed,2,9,4,17909.97,2026-03-08T19:42:02.093100,19,6,1,19957.89
pay_demo_000269,cust_0313,6024.06,INR,debit_card,authentication_failed,1,12,3,18094.56,2026-04-02T11:35:02.093130,11,3,1,5288.3
pay_demo_000270,cust_0651,26961.49,INR,credit_card,network_error,1,9,1,6019.41,2026-05-04T04:59:02.093167,4,0,1,26417.63
pay_demo_000271,cust_0975,677.26,INR,credit_card,insufficient_funds,2,17,4,19765.56,2026-05-15T02:31:02.093203,2,4,1,617.89
pay_demo_000272,cust_0861,22303.82,INR,credit_card,bank_timeout,1,7,2,1464.51,2026-07-01T06:44:02.093243,6,2,0,0.0
pay_demo_000273,cust_0173,39080.86,INR,netbanking,network_error,1,18,0,8402.72,2026-04-10T12:28:02.093293,12,4,0,0.0
pay_demo_000274,cust_0843,37887.95,INR,netbanking,network_error,1,13,0,22211.67,2026-03-13T16:43:02.093327,16,4,0,0.0
pay_demo_000275,cust_0896,49965.77,INR,netbanking,upi_failure,1,2,3,26026.07,2026-07-28T16:49:02.093359,16,1,0,0.0
pay_demo_000276,cust_0831,36933.13,INR,debit_card,authentication_failed,1,13,1,18676.46,2026-07-06T17:11:02.093392,17,0,0,0.0
pay_demo_000277,cust_0061,28589.7,INR,debit_card,network_error,1,10,5,9132.72,2026-04-03T15:08:02.093425,15,4,1,26507.29
pay_demo_000278,cust_0922,34029.11,INR,upi,insufficient_funds,3,13,0,29778.34,2026-03-13T19:18:02.093467,19,4,0,0.0
pay_demo_000279,cust_0887,6808.0,INR,credit_card,authentication_failed,1,7,5,12084.67,2026-07-22T05:22:02.093509,5,2,0,0.0
pay_demo_000280,cust_0276,31465.08,INR,netbanking,card_declined,1,2,3,15710.6,2026-06-17T01:03:02.093545,1,2,0,0.0
pay_demo_000281,cust_0899,18579.74,INR,netbanking,upi_failure,1,2,5,29178.43,2026-03-18T02:18:02.093577,2,2,0,0.0
pay_demo_000282,cust_0367,42535.29,INR,netbanking,insufficient_funds,3,6,3,8421.84,2026-06-16T13:27:02.093616,13,1,0,0.0
pay_demo_000283,cust_0592,6703.59,INR,netbanking,upi_failure,2,1,0,3437.45,2026-05-02T23:55:02.093661,23,5,0,0.0
pay_demo_000284,cust_0952,42911.05,INR,netbanking,card_declined,1,13,1,29872.98,2026-07-25T03:43:02.093694,3,5,1,37497.68
pay_demo_000285,cust_0956,43854.43,INR,upi,authentication_failed,1,2,2,20103.01,2026-03-14T18:59:02.093723,18,5,1,39883.47
pay_demo_000286,cust_0313,36354.22,INR,credit_card,card_declined,1,3,0,6795.92,2026-08-08T19:25:02.093752,19,5,0,0.0
pay_demo_000287,cust_0232,26068.32,INR,netbanking,bank_timeout,1,10,0,29650.57,2026-05-11T01:54:02.093781,1,0,1,24026.0
pay_demo_000288,cust_0235,19276.88,INR,upi,bank_timeout,1,9,1,11790.27,2026-07-24T03:19:02.093816,3,4,0,0.0
pay_demo_000289,cust_0147,3606.9,INR,upi,network_error,1,14,2,21811.74,2026-03-20T00:53:02.093853,0,4,1,3563.56
pay_demo_000290,cust_0631,34391.0,INR,credit_card,bank_timeout,2,4,0,17892.43,2026-05-21T12:35:02.093900,12,3,1,30854.76
pay_demo_000291,cust_0144,12539.76,INR,upi,insufficient_funds,1,19,5,18424.0,2026-03-04T23:08:02.093934,23,2,0,0.0
pay_demo_000292,cust_0868,32988.59,INR,debit_card,insufficient_funds,1,16,1,22561.39,2026-06-13T03:59:02.093972,3,5,0,0.0
pay_demo_000293,cust_0803,44916.05,INR,credit_card,card_declined,1,7,3,19323.43,2026-08-09T07:06:02.094018,7,6,0,0.0
pay_demo_000294,cust_0013,49346.75,INR,debit_card,insufficient_funds,1,18,3,11279.67,2026-03-06T18:14:02.094054,18,4,1,45431.19
pay_demo_000295,cust_0789,3834.99,INR,upi,bank_timeout,1,1,0,28486.06,2026-05-18T07:44:02.094098,7,0,1,3621.33
pay_demo_000296,cust_0514,38402.08,INR,netbanking,authentication_failed,1,20,4,16360.83,2026-07-19T15:57:02.094135,15,6,0,0.0
pay_demo_000297,cust_0318,4135.27,INR,credit_card,insufficient_funds,1,12,4,19211.68,2026-03-14T02:21:02.094172,2,5,1,3555.99
pay_demo_000298,cust_0716,21986.8,INR,credit_card,bank_timeout,1,13,0,13874.47,2026-03-25T22:43:02.094212,22,2,1,20885.52
pay_demo_000299,cust_0674,37084.78,INR,upi,bank_timeout,2,0,1,15144.18,2026-05-31T07:29:02.094247,7,6,1,35877.6
pay_demo_000300,cust_0739,13110.5,INR,debit_card,insufficient_funds,2,8,5,26649.24,2026-08-20T13:11:02.094281,13,3,0,0.0
pay_demo_000301,cust_0440,13744.63,INR,upi,upi_failure,2,18,5,2773.57,2026-05-03T07:39:02.094315,7,6,1,11797.23
pay_demo_000302,cust_0880,28430.93,INR,debit_card,insufficient_funds,1,3,4,20386.55,2026-07-29T16:15:02.094352,16,2,0,0.0
pay_demo_000303,cust_0522,327.91,INR,upi,insufficient_funds,1,11,3,27646.68,2026-07-13T22:27:02.094383,22,0,0,0.0
pay_demo_000304,cust_0823,45714.59,INR,netbanking,insufficient_funds,1,13,5,9938.09,2026-08-08T05:39:02.094413,5,5,0,0.0
pay_demo_000305,cust_0123,25201.64,INR,upi,insufficient_funds,1,16,0,28645.34,2026-08-10T09:07:02.094445,9,0,1,22488.58
pay_demo_000306,cust_0866,15672.75,INR,upi,network_error,1,11,1,9102.06,2026-06-11T00:23:02.094482,0,3,1,13892.13
pay_demo_000307,cust_0378,29666.21,INR,netbanking,insufficient_funds,2,17,1,4941.71,2026-05-15T23:48:02.094536,23,4,0,0.0
pay_demo_000308,cust_0555,17451.9,INR,upi,upi_failure,1,12,5,21952.84,2026-08-01T17:29:02.094577,17,5,1,17407.7
pay_demo_000309,cust_0430,24703.04,INR,upi,insufficient_funds,2,2,0,27677.59,2026-04-16T10:18:02.094612,10,3,1,24316.11
pay_demo_000310,cust_0470,48732.83,INR,upi,network_error,1,4,5,24688.91,2026-08-08T05:26:02.094653,5,5,1,41878.19
pay_demo_000311,cust_0679,48218.07,INR,credit_card,upi_failure,1,10,3,21171.41,2026-06-05T13:34:02.094690,13,4,1,42952.34
pay_demo_000312,cust_0077,47189.02,INR,credit_card,network_error,1,3,1,13762.22,2026-06-08T10:55:02.094731,10,0,1,43904.13
pay_demo_000313,cust_0988,38562.77,INR,netbanking,upi_failure,1,3,0,5149.65,2026-03-05T14:10:02.094773,14,3,1,36854.66
pay_demo_000314,cust_0618,2208.42,INR,debit_card,insufficient_funds,1,7,2,12189.21,2026-08-15T02:43:02.094811,2,5,0,0.0
pay_demo_000315,cust_0267,41040.46,INR,credit_card,bank_timeout,3,14,4,22568.31,2026-06-25T20:33:02.094842,20,3,1,35511.74
pay_demo_000316,cust_0813,7161.69,INR,upi,bank_timeout,2,7,1,6344.92,2026-05-17T12:19:02.094879,12,6,1,6764.54
pay_demo_000317,cust_0661,4385.16,INR,debit_card,bank_timeout,1,2,1,27123.63,2026-05-06T19:57:02.094913,19,2,1,4322.72
pay_demo_000318,cust_0850,40482.58,INR,upi,bank_timeout,2,1,1,27761.89,2026-05-09T00:37:02.094945,0,5,0,0.0
pay_demo_000319,cust_0509,1668.22,INR,netbanking,insufficient_funds,1,5,2,8755.71,2026-07-20T22:23:02.094978,22,0,1,1572.93
pay_demo_000320,cust_0252,32434.46,INR,netbanking,card_declined,2,15,0,3087.79,2026-05-21T19:36:02.095017,19,3,1,28539.69
pay_demo_000321,cust_0906,39900.46,INR,credit_card,authentication_failed,3,17,0,29687.41,2026-05-28T08:28:02.095053,8,3,0,0.0
pay_demo_000322,cust_0801,24337.04,INR,debit_card,card_declined,1,0,2,18114.93,2026-08-20T15:59:02.095092,15,3,0,0.0
pay_demo_000323,cust_0829,49578.26,INR,debit_card,network_error,3,5,0,7811.78,2026-06-27T15:28:02.095132,15,5,0,0.0
pay_demo_000324,cust_0836,39603.61,INR,upi,insufficient_funds,1,12,2,28088.58,2026-07-14T18:47:02.095165,18,1,1,37182.96
pay_demo_000325,cust_0826,36957.63,INR,debit_card,network_error,1,11,4,17126.39,2026-04-05T17:09:02.095295,17,6,1,36891.14
pay_demo_000326,cust_0903,48525.31,INR,debit_card,insufficient_funds,1,2,0,7362.39,2026-07-02T23:29:02.095383,23,3,0,0.0
pay_demo_000327,cust_0490,234.04,INR,credit_card,insufficient_funds,1,5,2,2256.9,2026-07-21T05:17:02.095458,5,1,1,231.13
pay_demo_000328,cust_0793,5723.85,INR,debit_card,bank_timeout,1,12,4,3480.45,2026-06-11T13:54:02.095534,13,3,1,5703.12
pay_demo_000329,cust_0750,47444.94,INR,netbanking,authentication_failed,1,17,5,26743.21,2026-03-23T12:48:02.095596,12,0,0,0.0
pay_demo_000330,cust_0682,29529.72,INR,credit_card,card_declined,1,9,1,5742.39,2026-08-27T01:26:02.095646,1,3,0,0.0
pay_demo_000331,cust_0401,42567.7,INR,upi,insufficient_funds,1,19,1,19369.58,2026-08-01T08:53:02.095699,8,5,1,38297.11
pay_demo_000332,cust_0080,12052.2,INR,debit_card,insufficient_funds,1,2,5,20265.72,2026-06-03T10:02:02.095737,10,2,0,0.0
pay_demo_000333,cust_0272,10642.28,INR,upi,upi_failure,1,3,5,537.79,2026-05-21T09:16:02.095808,9,3,0,0.0
pay_demo_000334,cust_0430,48461.27,INR,netbanking,card_declined,2,11,4,11572.75,2026-04-27T05:21:02.095843,5,0,0,0.0
pay_demo_000335,cust_0777,34420.59,INR,credit_card,card_declined,1,1,2,1092.3,2026-06-22T20:58:02.095863,20,0,0,0.0
pay_demo_000336,cust_0351,8671.24,INR,netbanking,insufficient_funds,2,17,0,10469.54,2026-03-23T08:17:02.095886,8,0,0,0.0
pay_demo_000337,cust_0032,21679.9,INR,credit_card,network_error,2,5,0,3487.11,2026-07-06T17:36:02.095926,17,0,0,0.0
pay_demo_000338,cust_0714,27794.8,INR,debit_card,authentication_failed,1,7,0,1964.25,2026-04-03T06:09:02.095957,6,4,0,0.0
pay_demo_000339,cust_0503,7848.78,INR,debit_card,bank_timeout,1,9,5,18940.18,2026-04-27T17:56:02.096009,17,0,1,6701.76
pay_demo_000340,cust_0175,31981.89,INR,upi,card_declined,2,9,3,14392.86,2026-03-11T15:57:02.096043,15,2,0,0.0
pay_demo_000341,cust_0658,27297.48,INR,credit_card,upi_failure,2,11,1,13650.37,2026-06-21T09:33:02.096089,9,6,0,0.0
pay_demo_000342,cust_0270,11466.87,INR,debit_card,network_error,1,3,0,20210.16,2026-04-11T10:14:02.096139,10,5,1,10761.19
pay_demo_000343,cust_0567,3236.99,INR,netbanking,network_error,1,17,5,26073.37,2026-04-28T05:06:02.096182,5,1,1,2865.86
pay_demo_000344,cust_0307,4131.96,INR,upi,network_error,1,16,4,20487.28,2026-03-22T19:55:02.096206,19,6,1,4100.51
pay_demo_000345,cust_0460,8809.37,INR,credit_card,insufficient_funds,2,4,0,12989.56,2026-03-06T10:50:02.096239,10,4,0,0.0
pay_demo_000346,cust_0843,31435.87,INR,debit_card,upi_failure,2,2,0,11948.93,2026-05-18T06:42:02.096265,6,0,0,0.0
pay_demo_000347,cust_0878,13954.8,INR,netbanking,bank_timeout,2,19,4,15915.58,2026-05-12T20:36:02.096294,20,1,1,12174.81
pay_demo_000348,cust_0581,29479.12,INR,upi,bank_timeout,1,3,2,26090.52,2026-05-31T10:46:02.096317,10,6,0,0.0
pay_demo_000349,cust_0393,32808.43,INR,netbanking,bank_timeout,1,12,1,18738.21,2026-03-06T01:37:02.096334,1,4,0,0.0
pay_demo_000350,cust_0040,19910.48,INR,debit_card,authentication_failed,1,15,2,26962.43,2026-08-22T13:10:02.096351,13,5,1,19294.21
pay_demo_000351,cust_0319,14161.26,INR,netbanking,authentication_failed,1,7,1,9364.17,2026-05-06T13:45:02.096381,13,2,0,0.0
pay_demo_000352,cust_0747,20955.28,INR,upi,insufficient_funds,1,13,5,14791.58,2026-04-17T12:10:02.096422,12,4,0,0.0
pay_demo_000353,cust_0058,25860.43,INR,credit_card,bank_timeout,1,16,3,4501.67,2026-04-15T06:01:02.096720,6,2,1,22655.3
pay_demo_000354,cust_0897,41679.91,INR,upi,insufficient_funds,1,1,2,21286.7,2026-06-18T12:10:02.096817,12,3,1,38330.21
pay_demo_000355,cust_0407,31843.41,INR,upi,authentication_failed,1,11,3,18024.29,2026-07-13T08:25:02.096867,8,0,0,0.0
pay_demo_000356,cust_0565,17618.04,INR,credit_card,upi_failure,2,2,2,1309.79,2026-08-15T18:08:02.096908,18,5,0,0.0
pay_demo_000357,cust_0586,39035.54,INR,credit_card,insufficient_funds,1,6,2,19721.83,2026-04-18T23:07:02.096942,23,5,0,0.0
pay_demo_000358,cust_0800,48363.49,INR,upi,card_declined,2,20,1,18233.69,2026-08-25T16:46:02.096977,16,1,0,0.0
pay_demo_000359,cust_0623,40293.26,INR,debit_card,authentication_failed,3,20,2,13002.3,2026-05-23T12:33:02.097008,12,5,0,0.0
pay_demo_000360,cust_0259,11066.81,INR,debit_card,authentication_failed,1,19,3,17742.37,2026-08-26T07:20:02.097043,7,2,0,0.0
pay_demo_000361,cust_0990,42195.54,INR,debit_card,network_error,1,19,2,9305.04,2026-07-31T08:58:02.097072,8,4,1,37994.66
pay_demo_000362,cust_0284,32101.62,INR,debit_card,upi_failure,1,20,2,6056.62,2026-04-17T16:05:02.097109,16,4,1,27559.76
pay_demo_000363,cust_0878,40157.71,INR,netbanking,authentication_failed,1,4,5,1250.93,2026-04-22T14:46:02.097149,14,2,0,0.0
pay_demo_000364,cust_0929,21044.57,INR,netbanking,authentication_failed,1,18,1,10623.43,2026-07-02T02:28:02.097186,2,3,0,0.0
pay_demo_000365,cust_0654,39287.87,INR,debit_card,network_error,1,5,5,26356.6,2026-07-12T14:56:02.097222,14,6,0,0.0
pay_demo_000366,cust_0483,6571.62,INR,debit_card,authentication_failed,2,5,5,27037.94,2026-03-13T21:48:02.097255,21,4,0,0.0
pay_demo_000367,cust_0364,11321.73,INR,debit_card,card_declined,2,10,2,8186.5,2026-06-13T09:08:02.097291,9,5,0,0.0
pay_demo_000368,cust_0121,23632.72,INR,upi,card_declined,2,16,0,26091.18,2026-05-22T07:43:02.097327,7,4,1,21552.24
pay_demo_000369,cust_0892,42741.14,INR,credit_card,insufficient_funds,1,18,3,4725.11,2026-07-12T21:31:02.097366,21,6,0,0.0
pay_demo_000370,cust_0341,31625.43,INR,credit_card,upi_failure,1,0,3,8569.07,2026-07-15T05:14:02.097407,5,2,1,27633.2
pay_demo_000371,cust_0805,38225.74,INR,upi,insufficient_funds,1,20,3,12400.11,2026-04-27T12:02:02.097446,12,0,0,0.0
pay_demo_000372,cust_0039,26782.37,INR,debit_card,bank_timeout,2,16,1,1028.53,2026-08-26T03:16:02.097513,3,2,0,0.0
pay_demo_000373,cust_0255,11468.03,INR,debit_card,upi_failure,1,12,4,17865.79,2026-07-16T21:10:02.097574,21,3,0,0.0
pay_demo_000374,cust_0047,15050.47,INR,debit_card,card_declined,2,19,4,10466.14,2026-03-05T19:41:02.097618,19,3,0,0.0
pay_demo_000375,cust_0924,24610.9,INR,credit_card,insufficient_funds,2,12,0,7238.34,2026-07-25T17:16:02.097645,17,5,1,21000.16
pay_demo_000376,cust_0517,8615.44,INR,debit_card,authentication_failed,1,1,3,26358.05,2026-06-23T06:23:02.097665,6,1,0,0.0
pay_demo_000377,cust_0050,29777.42,INR,upi,authentication_failed,1,0,0,20847.62,2026-05-13T09:38:02.097684,9,2,0,0.0
pay_demo_000378,cust_0127,27454.66,INR,netbanking,authentication_failed,1,20,0,9382.94,2026-03-11T20:20:02.097704,20,2,1,25479.2
